,10 chunks/story
1038,"[[2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 1, 0, 0, 1, 0, 1, 0, 0, 0], [9, 1, 0, 0, 0, 0, 1, 1, 0, 0], [8, 4, 0, 1, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 1, 0, 0, 0], [5, 1, 0, 1, 0, 1, 0, 0, 0, 0], [6, 2, 0, 0, 0, 0, 1, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
1041,"[[10, 0, 1, 3, 0, 0, 0, 0, 0, 0], [6, 4, 0, 0, 0, 0, 0, 1, 0, 0], [10, 0, 0, 2, 0, 0, 2, 0, 0, 0], [7, 4, 0, 0, 0, 2, 0, 0, 0, 0], [8, 1, 0, 0, 0, 0, 1, 3, 0, 0], [10, 0, 0, 1, 0, 0, 0, 5, 0, 0], [8, 0, 0, 1, 0, 0, 0, 1, 0, 0], [11, 0, 0, 1, 0, 2, 0, 0, 0, 0], [8, 0, 2, 2, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1042,"[[8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [12, 0, 1, 0, 0, 0, 0, 0, 0, 0], [15, 0, 0, 0, 0, 1, 0, 0, 0, 0], [6, 0, 0, 0, 1, 2, 0, 0, 0, 0], [2, 1, 1, 0, 0, 2, 0, 0, 0, 0], [5, 0, 1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1043,"[[5, 7, 2, 0, 0, 0, 0, 0, 0, 0], [5, 1, 2, 2, 0, 0, 0, 0, 0, 0], [9, 0, 0, 3, 1, 0, 0, 0, 0, 0], [9, 2, 0, 1, 1, 0, 0, 0, 0, 0], [4, 4, 1, 2, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 1, 0, 0, 0, 0, 0], [8, 0, 0, 0, 2, 0, 0, 0, 0, 0], [5, 0, 1, 1, 4, 0, 0, 0, 0, 0], [9, 1, 1, 1, 2, 0, 0, 0, 0, 0], [6, 5, 2, 0, 1, 0, 0, 0, 0, 0]]"
2855,"[[3, 7, 0, 1, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 2, 0, 0, 0, 0], [12, 0, 1, 0, 0, 1, 0, 0, 1, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 4, 1, 0, 1, 0, 0, 0, 0], [9, 0, 1, 2, 0, 2, 1, 0, 0, 0], [10, 1, 2, 2, 0, 0, 0, 0, 0, 0], [6, 0, 3, 0, 0, 0, 0, 0, 0, 0], [11, 0, 2, 0, 0, 1, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0]]"
2856,"[[3, 2, 0, 0, 0, 0, 1, 0, 0, 1], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 5, 0, 0, 0, 0, 1, 0, 0, 1], [6, 1, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 1, 0, 0, 1, 0, 1, 0, 0, 0], [3, 2, 0, 0, 1, 0, 0, 0, 0, 0], [4, 3, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2857,"[[5, 1, 2, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 1, 0, 0, 0, 1, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1, 0], [9, 1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 4, 0, 0, 0, 0, 0], [4, 0, 1, 0, 1, 0, 0, 0, 1, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 2, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2859,"[[6, 1, 1, 1, 0, 0, 0, 2, 0, 0], [12, 0, 0, 0, 1, 0, 0, 0, 0, 0], [7, 4, 0, 0, 0, 1, 0, 1, 0, 1], [13, 0, 0, 2, 0, 1, 0, 0, 0, 0], [7, 1, 0, 0, 0, 0, 0, 0, 0, 1], [5, 0, 0, 0, 1, 0, 0, 1, 0, 1], [11, 0, 0, 0, 0, 0, 0, 0, 0, 0], [14, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 0, 0, 0, 1, 1, 0, 0, 1, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2860,"[[4, 0, 2, 1, 0, 0, 0, 0, 0, 0], [4, 1, 3, 2, 0, 0, 0, 0, 0, 0], [3, 0, 3, 3, 0, 0, 0, 0, 0, 0], [4, 1, 1, 1, 0, 0, 0, 0, 0, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 1, 0, 0, 0, 0, 0], [6, 0, 1, 0, 1, 0, 0, 0, 0, 0], [4, 2, 1, 0, 0, 0, 0, 0, 0, 0]]"
2861,"[[5, 1, 1, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 1, 0, 1, 0, 0, 0], [3, 3, 0, 0, 0, 0, 0, 0, 0, 0], [4, 3, 0, 0, 0, 0, 0, 0, 0, 0], [4, 3, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [13, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 0, 0, 0, 0]]"
920,"[[9, 1, 1, 1, 0, 1, 0, 1, 0, 0], [10, 1, 0, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 1, 0, 0], [9, 0, 0, 0, 0, 1, 0, 0, 1, 0], [5, 0, 1, 1, 0, 2, 0, 0, 0, 0], [9, 0, 1, 2, 0, 0, 0, 0, 1, 0], [8, 0, 1, 1, 0, 1, 0, 0, 0, 0], [4, 1, 1, 0, 0, 0, 0, 1, 0, 0], [1, 0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
921,"[[6, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 2, 0, 1, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
923,"[[5, 0, 0, 0, 0, 0, 0, 6, 0, 0], [6, 5, 0, 0, 0, 0, 0, 5, 0, 0], [3, 8, 0, 0, 0, 0, 0, 4, 0, 0], [3, 1, 1, 1, 0, 3, 0, 6, 0, 0], [2, 2, 1, 0, 0, 0, 0, 2, 0, 0], [3, 2, 0, 0, 0, 2, 0, 7, 1, 0], [0, 2, 1, 3, 0, 1, 0, 4, 0, 0], [10, 0, 0, 0, 0, 4, 0, 5, 0, 0], [3, 5, 0, 0, 0, 1, 0, 3, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
924,"[[2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 2, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 3, 1, 0, 0, 1, 0, 0, 0, 0], [1, 0, 1, 0, 0, 1, 0, 0, 0, 0], [1, 4, 1, 0, 0, 0, 0, 0, 0, 0], [1, 2, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
925,"[[4, 1, 1, 1, 0, 0, 0, 0, 0, 0], [2, 1, 1, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
926,"[[5, 1, 1, 1, 0, 0, 1, 1, 0, 0], [1, 4, 0, 0, 1, 0, 0, 0, 0, 0], [2, 3, 0, 0, 0, 0, 0, 0, 0, 0], [0, 4, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 1, 0, 1, 0, 0, 0], [0, 4, 0, 0, 0, 0, 2, 0, 0, 0], [1, 3, 0, 0, 0, 0, 1, 0, 0, 0], [2, 1, 2, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0, 0]]"
927,"[[1, 3, 0, 0, 1, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 2, 1, 0, 1, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 2, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5670,"[[5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 1, 1, 0, 0, 0, 0], [6, 1, 0, 0, 0, 1, 0, 0, 0, 0], [2, 2, 0, 3, 2, 0, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 0, 0], [9, 0, 1, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 1, 0, 0, 0, 0], [2, 2, 2, 0, 0, 0, 0, 1, 0, 0], [5, 1, 0, 1, 1, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 3, 0, 0]]"
5671,"[[8, 2, 0, 0, 0, 0, 0, 0, 0, 0], [6, 2, 0, 0, 0, 0, 1, 0, 0, 0], [11, 2, 0, 0, 0, 0, 1, 0, 0, 0], [7, 5, 0, 0, 0, 0, 0, 0, 0, 0], [10, 2, 0, 0, 0, 0, 0, 0, 0, 0], [16, 0, 0, 0, 0, 0, 0, 0, 0, 0], [12, 0, 1, 0, 0, 0, 0, 0, 0, 0], [8, 0, 1, 0, 0, 0, 0, 0, 0, 0], [13, 3, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 1, 0, 0, 0, 0, 0]]"
5672,"[[2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 5, 0, 0, 0, 0, 1, 0, 0, 0], [8, 1, 0, 0, 0, 0, 2, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 1, 0, 0, 0], [7, 1, 0, 0, 0, 0, 2, 0, 0, 0], [8, 0, 0, 0, 1, 0, 3, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
5673,"[[9, 0, 0, 2, 1, 0, 0, 0, 0, 0], [11, 1, 0, 0, 0, 0, 0, 0, 0, 0], [9, 2, 0, 1, 0, 0, 0, 0, 0, 0], [9, 1, 0, 1, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 2, 0, 0, 0, 0, 0], [9, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 0, 2, 0, 0, 0, 0, 0, 0], [9, 0, 1, 2, 1, 0, 0, 0, 0, 0], [4, 1, 1, 0, 1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5674,"[[12, 2, 0, 0, 1, 0, 1, 0, 0, 0], [10, 0, 2, 0, 0, 0, 0, 0, 0, 0], [12, 1, 0, 0, 0, 0, 0, 0, 0, 1], [17, 3, 1, 0, 0, 0, 0, 0, 0, 0], [10, 1, 1, 0, 0, 1, 1, 0, 0, 1], [14, 1, 0, 0, 0, 1, 0, 0, 0, 0], [15, 1, 1, 0, 0, 0, 0, 0, 0, 0], [15, 1, 1, 0, 0, 1, 0, 0, 0, 0], [11, 0, 2, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6076,"[[6, 1, 0, 1, 0, 0, 0, 0, 0, 0], [7, 1, 0, 0, 1, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 2, 1, 0, 0, 0, 0, 0], [2, 0, 3, 0, 0, 0, 0, 0, 0, 0], [11, 0, 1, 1, 1, 0, 0, 0, 0, 0], [9, 0, 1, 0, 1, 0, 0, 0, 0, 0], [5, 1, 2, 0, 0, 0, 0, 0, 0, 0]]"
6077,"[[9, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 3, 0, 0], [1, 2, 1, 0, 0, 0, 0, 0, 1, 0], [5, 0, 0, 0, 0, 1, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 1, 0, 0, 1, 0], [5, 1, 0, 0, 0, 0, 0, 1, 1, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 1, 0, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6078,"[[4, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0]]"
6079,"[[8, 3, 2, 0, 0, 0, 0, 0, 0, 0], [4, 10, 0, 0, 0, 1, 0, 0, 0, 0], [21, 1, 0, 0, 0, 0, 0, 0, 0, 0], [15, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 2, 0, 0, 0, 0, 1, 0, 0, 0], [17, 2, 0, 0, 0, 0, 0, 2, 0, 0], [17, 3, 0, 0, 0, 0, 0, 0, 0, 0], [19, 1, 0, 0, 0, 0, 0, 0, 0, 0], [13, 0, 0, 0, 0, 0, 1, 1, 0, 0], [18, 0, 0, 0, 1, 0, 0, 1, 0, 0]]"
6080,"[[2, 1, 1, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 1, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 1, 0, 0, 1, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 1, 0, 0, 0, 0], [7, 1, 0, 1, 1, 0, 0, 0, 0, 0], [4, 1, 1, 2, 0, 1, 0, 0, 0, 0], [1, 0, 1, 1, 0, 0, 0, 0, 0, 0]]"
13905,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 1, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 1, 0, 0, 0, 1, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 1], [9, 0, 0, 0, 0, 0, 2, 1, 0, 0], [10, 0, 0, 0, 0, 0, 1, 0, 0, 0], [5, 0, 0, 0, 0, 0, 1, 2, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 0, 1]]"
3389,"[[1, 1, 0, 0, 1, 1, 0, 0, 0, 0], [8, 0, 0, 0, 0, 1, 0, 1, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 1, 0, 0, 0, 0], [6, 0, 0, 1, 0, 1, 0, 0, 0, 0], [4, 0, 0, 1, 0, 1, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [5, 2, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3390,"[[4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 1, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 1, 0, 0, 0, 0], [5, 0, 0, 1, 0, 3, 0, 0, 0, 0], [5, 0, 0, 0, 0, 1, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 2, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
929,"[[3, 3, 1, 1, 0, 0, 0, 0, 0, 0], [7, 0, 0, 1, 0, 1, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 0, 2, 0, 0], [8, 2, 0, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 1, 0, 0, 0, 0], [8, 0, 1, 0, 0, 0, 0, 0, 0, 0], [12, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 2, 0, 0, 0, 1, 0, 0, 0, 0]]"
930,"[[7, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 2, 0, 0, 0], [7, 0, 1, 0, 1, 0, 1, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 0, 0, 0, 1, 0, 0, 0, 1, 0], [4, 1, 1, 0, 0, 0, 0, 0, 1, 0], [6, 0, 2, 0, 0, 0, 1, 0, 0, 0], [6, 1, 1, 0, 1, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
931,"[[7, 0, 1, 1, 0, 0, 0, 0, 0, 0], [6, 1, 0, 2, 2, 0, 0, 0, 0, 0], [8, 1, 0, 0, 1, 0, 0, 0, 0, 0], [6, 0, 0, 0, 1, 0, 0, 1, 0, 0], [7, 2, 0, 0, 1, 2, 0, 0, 0, 0], [6, 0, 0, 1, 2, 0, 0, 0, 0, 0], [10, 0, 0, 0, 1, 1, 0, 0, 0, 0], [12, 0, 0, 1, 0, 0, 0, 0, 0, 0], [10, 0, 2, 0, 2, 0, 0, 0, 0, 0], [6, 2, 1, 1, 0, 0, 0, 0, 0, 0]]"
933,"[[3, 6, 2, 0, 2, 0, 0, 1, 0, 0], [7, 2, 1, 0, 0, 0, 0, 0, 0, 0], [6, 4, 2, 1, 1, 0, 0, 4, 0, 0], [9, 3, 1, 0, 0, 2, 0, 1, 0, 0], [10, 4, 1, 1, 2, 0, 0, 2, 0, 0], [10, 0, 1, 0, 0, 1, 0, 0, 0, 0], [18, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 0, 1, 2, 1, 3, 0, 1, 0, 0], [4, 1, 2, 2, 1, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0]]"
935,"[[8, 1, 2, 2, 0, 0, 0, 0, 0, 0], [9, 2, 0, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 1, 0, 0, 0, 0], [11, 0, 0, 2, 0, 1, 0, 1, 0, 0], [12, 0, 2, 0, 0, 0, 0, 2, 0, 0], [10, 0, 0, 4, 0, 1, 0, 2, 0, 0], [6, 1, 0, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 3, 0, 0], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0]]"
938,"[[6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 5, 0, 0, 0, 0, 0, 0, 0, 0], [2, 4, 1, 0, 0, 0, 0, 0, 0, 0], [3, 1, 3, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 1, 0, 0, 0, 0]]"
939,"[[13, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 1, 0, 0, 1, 0, 0, 0, 0, 0], [10, 2, 0, 1, 0, 0, 0, 0, 0, 0], [15, 1, 0, 1, 1, 2, 0, 0, 0, 0], [6, 2, 1, 3, 1, 0, 0, 2, 0, 0], [6, 5, 0, 0, 2, 1, 0, 2, 0, 0], [8, 1, 1, 0, 1, 0, 0, 1, 0, 0], [6, 2, 2, 2, 0, 2, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
941,"[[11, 0, 1, 0, 0, 0, 0, 0, 0, 0], [14, 0, 2, 0, 0, 0, 0, 0, 0, 0], [14, 0, 1, 0, 0, 0, 0, 0, 0, 0], [14, 0, 2, 0, 0, 1, 1, 0, 0, 0], [15, 0, 2, 0, 0, 0, 2, 0, 0, 0], [15, 1, 2, 0, 0, 0, 1, 0, 0, 0], [11, 0, 1, 0, 0, 0, 0, 0, 0, 1], [12, 0, 0, 0, 0, 1, 2, 0, 0, 3], [14, 0, 0, 1, 0, 0, 0, 0, 0, 0], [17, 2, 1, 0, 0, 0, 0, 0, 0, 0]]"
6798,"[[3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 2, 0, 2, 0, 0, 0, 0, 0, 0], [5, 2, 0, 1, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 2, 0, 1, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 2, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 0, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
6799,"[[12, 0, 1, 0, 0, 1, 1, 1, 0, 0], [8, 2, 1, 0, 1, 1, 0, 1, 0, 0], [9, 3, 0, 0, 0, 0, 0, 0, 0, 0], [11, 0, 0, 0, 3, 1, 0, 0, 0, 0], [7, 0, 1, 0, 2, 0, 0, 0, 0, 0], [10, 1, 2, 0, 1, 0, 0, 0, 0, 0], [9, 2, 2, 0, 2, 1, 0, 1, 0, 0], [4, 3, 3, 0, 0, 0, 0, 1, 0, 0], [5, 2, 1, 0, 2, 0, 0, 0, 0, 0], [6, 1, 1, 1, 1, 0, 1, 0, 0, 0]]"
2574,"[[9, 2, 0, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 2, 0, 0, 0, 0, 0], [4, 1, 1, 0, 1, 0, 0, 0, 0, 0], [8, 1, 0, 0, 2, 1, 1, 0, 0, 0], [12, 0, 0, 0, 1, 0, 1, 0, 0, 0], [5, 1, 1, 0, 0, 0, 1, 0, 0, 0], [8, 0, 1, 2, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 0, 1, 1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2575,"[[8, 3, 0, 2, 0, 1, 0, 0, 0, 0], [13, 0, 0, 0, 0, 1, 0, 0, 0, 0], [10, 0, 0, 2, 0, 1, 0, 0, 0, 0], [14, 0, 0, 0, 0, 2, 0, 0, 0, 0], [7, 1, 1, 0, 0, 1, 0, 0, 1, 0], [8, 1, 1, 0, 0, 0, 0, 2, 0, 0], [12, 1, 2, 0, 0, 1, 0, 2, 0, 0], [5, 0, 1, 1, 0, 0, 0, 0, 0, 0], [7, 2, 5, 0, 0, 2, 0, 1, 0, 0], [3, 2, 1, 0, 0, 0, 0, 0, 0, 0]]"
2577,"[[15, 0, 0, 0, 0, 0, 0, 0, 0, 1], [10, 2, 0, 0, 1, 0, 0, 0, 0, 1], [5, 4, 0, 1, 2, 1, 0, 0, 0, 4], [12, 3, 0, 1, 0, 1, 0, 0, 0, 2], [10, 1, 2, 1, 0, 0, 0, 0, 0, 0], [7, 0, 1, 1, 0, 0, 0, 1, 0, 1], [11, 2, 2, 1, 0, 0, 0, 0, 0, 0], [7, 6, 2, 0, 1, 0, 0, 0, 0, 0], [8, 4, 3, 1, 2, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2578,"[[5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 1, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 2, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2579,"[[8, 1, 0, 0, 0, 0, 0, 0, 0, 0], [8, 2, 0, 0, 0, 0, 0, 0, 0, 0], [9, 1, 0, 0, 0, 0, 0, 0, 0, 0], [7, 1, 2, 1, 0, 0, 0, 0, 0, 0], [10, 0, 1, 0, 0, 0, 0, 0, 0, 0], [13, 0, 1, 0, 2, 0, 0, 0, 0, 0], [11, 0, 0, 0, 3, 1, 0, 1, 0, 0], [13, 0, 0, 0, 0, 1, 0, 0, 1, 0], [13, 0, 0, 0, 3, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
