,Author,We,Baby,Doctor,Partner,Nurse,Midwife,Family,Anesthesiologist,Doula
3673,144,29,12,10,0,3,0,0,2,0
3674,35,7,5,1,0,0,3,0,0,0
3675,59,15,5,5,4,5,0,0,0,0
3676,23,1,6,3,0,3,0,0,0,0
3677,106,21,6,2,10,4,4,1,2,0
3678,56,1,6,4,3,6,0,0,1,0
3679,86,20,6,6,0,1,0,1,0,4
3680,52,8,7,0,5,0,5,1,0,0
3681,41,10,6,1,5,0,0,0,0,0
3682,104,6,10,3,10,7,0,0,1,0
3683,32,7,9,2,2,2,0,3,0,0
3684,55,15,2,2,2,1,0,0,0,0
3685,51,0,4,3,0,2,2,0,0,0
3686,54,7,3,7,0,1,1,1,0,0
3687,172,22,17,1,1,4,5,0,1,0
3688,46,3,8,0,0,0,0,0,0,0
3689,48,2,5,1,1,0,2,0,0,0
3690,44,1,3,1,2,2,0,0,0,0
3691,63,8,4,0,1,2,0,1,1,0
3692,61,8,8,12,2,6,0,2,1,0
3693,84,8,19,6,2,4,0,1,1,0
3694,57,14,4,1,3,0,1,1,1,0
3695,48,8,4,5,0,0,0,1,2,0
3696,35,2,2,0,3,1,0,0,2,0
3697,121,6,9,3,2,0,14,0,0,0
3698,58,14,8,2,3,0,2,1,0,1
3699,18,12,3,1,0,6,0,0,2,0
3700,85,9,10,0,2,0,10,0,0,0
3701,96,10,10,12,3,10,0,0,1,0
3702,68,7,8,3,1,2,0,0,1,0
3703,119,7,4,4,0,9,0,14,0,0
3704,72,1,9,5,0,6,0,1,0,0
3705,71,10,4,7,0,0,0,1,1,0
3706,37,8,3,3,2,4,0,0,1,0
3707,113,11,14,3,6,2,0,1,2,0
3708,81,18,5,1,7,1,0,1,1,0
3709,10,26,4,1,14,0,5,0,0,0
3710,22,3,3,6,0,3,0,0,1,0
3711,81,5,8,0,5,1,3,0,1,1
3712,66,6,4,3,1,0,0,0,1,0
3713,64,13,8,3,0,2,0,0,1,0
3714,104,10,11,5,0,8,0,1,1,0
3715,117,7,12,8,6,5,0,2,1,0
3716,35,6,3,3,3,1,0,0,0,0
3717,19,3,6,4,6,0,0,2,0,0
3718,47,7,3,3,4,0,4,0,0,2
3719,14,15,3,0,4,0,1,0,0,0
3720,113,17,12,0,15,2,8,0,0,0
3721,38,4,3,1,0,2,0,0,1,0
3722,108,8,18,8,11,2,0,3,0,0
3723,198,12,19,5,6,2,4,9,2,0
3724,169,11,14,9,9,10,0,1,1,0
3725,134,3,13,8,8,5,0,9,0,0
3726,77,20,7,1,7,1,0,0,0,0
3727,96,14,19,7,7,5,0,5,0,0
3728,49,5,7,6,4,0,0,0,0,0
3729,39,7,13,5,2,5,0,0,2,0
3730,29,0,3,2,0,2,0,1,2,0
3731,75,1,5,2,0,0,0,0,2,0
3732,49,21,9,3,5,1,0,0,0,9
3733,52,9,5,7,2,7,0,1,0,0
3734,102,4,8,2,8,2,3,1,3,0
3735,107,3,9,2,3,2,6,0,0,0
3736,147,19,11,0,0,2,2,0,0,0
3737,112,13,6,6,4,8,0,6,1,0
3738,37,4,10,2,0,3,0,0,0,0
3739,52,9,6,2,5,1,0,0,0,2
3740,65,8,4,0,1,1,4,1,0,0
3741,48,5,4,0,1,0,1,1,0,0
3742,81,3,6,5,2,1,2,0,0,0
3743,102,12,10,6,11,8,0,0,2,0
3744,80,13,8,7,0,3,3,1,0,0
3745,21,2,1,3,2,0,0,1,0,0
3746,38,0,2,5,0,0,0,0,0,0
3747,30,1,3,0,1,0,1,0,0,0
3748,66,9,5,7,3,4,0,0,0,0
3749,219,16,13,6,16,2,0,5,0,0
3750,86,12,8,11,2,3,0,0,0,4
3751,38,4,5,2,3,2,0,0,0,2
3752,41,1,0,0,2,0,0,0,0,0
3753,83,5,5,4,3,3,0,0,0,0
3754,179,5,21,10,14,14,0,19,3,0
3755,68,7,7,0,1,1,0,0,1,0
3756,147,26,27,8,6,2,0,1,2,0
3757,77,0,7,5,2,7,0,1,2,0
3758,166,12,6,15,10,6,0,7,1,0
3759,160,16,9,9,7,8,0,2,2,0
3760,74,4,7,9,9,8,0,1,3,0
3761,51,14,5,2,4,3,0,0,2,0
3762,79,6,4,1,5,1,1,1,0,0
3763,97,12,10,0,5,1,7,3,0,5
3764,52,2,2,1,0,0,0,0,2,0
3765,63,9,11,4,2,3,0,0,0,0
3766,92,15,19,4,15,2,1,0,0,8
3767,44,7,1,4,1,0,0,0,0,0
3768,79,11,6,5,8,3,0,0,0,2
3769,91,18,3,2,0,7,0,1,5,0
3770,84,3,15,6,3,3,0,0,0,0
3771,125,1,12,4,0,0,8,2,1,0
3772,122,15,8,0,2,6,8,3,0,0
3773,257,21,20,8,3,13,0,4,0,0
3774,38,2,4,0,1,4,0,0,1,0
3775,45,0,8,4,0,1,0,0,1,0
3776,72,8,10,3,7,0,5,0,0,0
3777,151,62,37,4,16,0,7,3,1,21
3778,69,4,5,0,2,0,3,0,0,0
3779,141,19,8,7,5,12,0,2,1,0
3780,56,9,11,0,6,0,0,3,0,0
3781,85,5,1,9,0,1,0,0,1,0
3782,25,14,3,4,0,0,0,0,0,0
3783,203,3,7,6,11,2,0,5,0,0
3784,35,3,3,0,2,0,0,0,0,0
3785,48,14,11,4,8,5,0,0,0,0
3786,131,11,13,6,0,5,1,6,6,0
3787,131,11,13,6,0,5,1,6,6,0
3788,78,7,7,2,0,1,0,0,1,0
3789,156,10,7,6,0,7,0,19,0,0
3790,102,25,7,0,5,1,8,1,0,0
3791,55,21,10,0,1,0,0,1,0,0
3792,236,38,50,10,16,18,4,8,1,0
3793,63,4,1,5,2,8,0,1,0,0
3794,109,2,5,9,0,3,0,6,1,0
3795,40,0,3,6,0,0,0,0,0,0
3796,110,14,17,0,9,7,0,1,5,0
3797,58,2,11,5,2,4,0,3,0,0
3798,189,10,9,2,10,0,6,0,0,0
3799,56,8,7,6,5,4,0,1,2,0
3800,149,24,5,2,7,10,8,1,1,0
3801,63,3,9,8,4,6,0,0,1,0
3802,95,15,0,1,11,2,2,1,0,0
3803,52,9,11,0,5,2,1,0,0,0
3804,53,12,3,1,0,3,4,4,1,0
3805,173,6,6,10,11,11,0,1,3,0
3806,110,10,15,15,9,3,0,2,0,0
3807,64,4,6,4,2,0,0,0,1,0
3808,39,6,4,1,2,0,0,0,0,0
3809,88,9,7,1,4,1,1,1,0,0
3810,43,7,4,3,1,0,2,1,0,1
3811,119,5,9,1,5,5,5,3,0,0
3812,93,21,2,2,8,1,0,1,0,0
3813,50,3,5,1,3,0,2,0,0,0
3814,93,12,19,8,1,7,0,2,0,0
3815,75,6,11,0,1,0,3,1,0,0
3816,70,7,11,0,0,4,3,3,0,2
3817,40,3,6,4,2,1,0,1,0,0
3818,42,8,0,2,1,0,0,0,0,4
3819,90,8,2,7,1,3,0,0,1,0
3820,50,15,1,0,6,1,5,5,0,0
3821,113,16,6,9,6,1,0,0,1,0
3822,39,1,4,4,0,3,0,0,0,0
3823,42,4,3,2,3,0,3,0,0,0
3824,42,4,3,2,3,0,3,0,0,0
3825,93,10,9,6,6,0,2,0,0,0
3826,128,30,18,9,3,8,0,2,0,0
3827,92,31,7,9,11,0,0,4,1,0
3828,28,8,7,7,2,1,1,0,0,0
3829,133,7,11,8,2,1,0,0,1,0
3830,58,11,4,10,3,9,0,0,3,0
3831,92,9,9,14,6,3,8,0,1,0
3832,123,8,9,4,3,7,0,1,0,0
3833,131,4,3,5,0,8,0,0,1,0
3834,78,26,12,4,0,4,0,0,0,0
3835,26,7,1,2,0,0,0,2,0,1
3836,18,1,1,1,1,0,3,0,0,0
3837,24,3,1,4,0,0,0,0,0,0
3838,118,4,10,0,2,4,8,0,0,0
3839,72,8,9,0,8,0,11,0,0,0
3840,173,11,4,0,7,5,5,3,0,0
3841,45,1,7,6,3,1,0,1,1,0
3842,52,9,6,7,1,1,0,0,0,0
3843,46,6,7,1,3,2,6,0,0,2
3844,96,4,6,4,3,3,0,2,0,0
3845,176,2,2,10,0,14,0,2,4,0
3846,92,10,3,8,4,4,0,1,0,0
3847,90,2,7,9,12,7,0,1,0,1
3848,43,1,5,0,0,0,5,0,0,0
3849,48,2,4,4,3,3,0,2,0,0
3850,87,8,11,10,0,1,0,1,2,0
3851,57,7,14,9,5,0,0,0,3,0
3852,72,6,6,3,3,1,0,0,0,0
3853,88,3,16,17,3,0,0,0,2,0
3854,138,18,7,5,0,7,0,4,0,0
3855,60,5,1,1,0,3,0,0,1,0
3856,57,3,6,2,5,0,10,0,1,0
3857,45,9,10,0,2,1,1,0,0,0
3858,36,4,2,3,0,2,0,1,0,0
3859,135,6,13,1,3,3,6,0,0,0
3860,72,22,32,6,8,2,0,0,0,0
3861,51,2,5,0,1,0,1,0,0,0
3862,45,1,1,1,0,1,0,0,0,0
3863,16,7,5,1,7,0,0,0,0,0
3864,147,25,15,4,3,7,0,10,0,0
3865,66,27,8,6,0,5,0,0,2,0
3866,26,7,1,0,0,0,1,0,0,0
3867,82,0,4,5,2,0,0,1,0,0
3868,61,5,10,3,1,4,1,0,2,0
3869,37,9,2,2,1,2,0,0,0,0
3870,182,19,13,0,13,0,18,0,0,0
3871,128,47,2,3,0,0,12,19,0,0
3872,127,17,13,8,4,0,6,0,0,0
3873,28,0,5,0,0,0,1,0,0,0
3874,54,0,4,6,2,1,0,0,1,0
3875,87,8,11,1,4,1,5,0,0,0
3876,115,3,14,6,2,5,4,2,0,0
3877,37,0,3,2,1,0,0,0,1,0
3878,40,10,3,0,4,0,1,3,1,0
3879,162,19,18,5,6,3,4,4,1,0
3880,156,23,12,4,7,2,7,1,0,3
3881,75,8,7,6,1,2,0,1,0,0
3882,184,10,9,4,12,5,4,1,0,0
3883,30,11,5,0,1,1,3,0,0,0
3884,47,9,8,1,0,1,0,2,0,0
3885,53,9,5,0,4,2,0,3,0,0
3886,144,21,10,0,0,0,19,1,0,0
3887,41,5,8,3,3,0,0,0,0,0
3888,44,6,2,0,4,1,3,0,0,0
3889,33,5,2,8,0,3,0,0,0,0
3890,169,17,15,8,9,17,11,4,1,0
3891,66,6,8,0,5,2,1,1,0,0
3892,49,2,4,4,0,5,0,0,2,0
3893,41,3,2,2,0,0,0,0,0,0
3894,179,18,15,8,6,5,6,9,1,1
3895,45,0,3,3,0,2,0,0,1,0
3896,110,13,7,5,4,3,0,0,0,0
3897,30,2,7,4,1,0,0,1,0,0
3898,110,38,15,17,10,2,0,1,0,0
3899,57,1,3,3,3,0,0,0,0,0
3900,195,7,11,7,13,6,0,1,1,0
3901,142,25,5,10,18,10,0,2,0,0
3902,23,2,6,0,0,0,0,0,0,0
3903,70,11,0,2,7,1,0,1,0,0
3904,38,4,3,5,3,0,0,0,0,0
3905,49,6,3,2,0,0,0,0,0,0
3906,42,4,8,0,4,1,0,1,0,0
3907,76,12,17,5,2,2,0,0,0,2
3908,45,6,7,3,3,6,0,0,2,0
3909,51,3,2,9,0,4,0,0,0,0
3910,105,9,5,0,4,10,5,0,0,0
3911,79,14,12,7,6,8,0,1,1,0
3912,50,2,5,3,1,0,0,0,0,0
3913,84,18,9,1,1,7,7,0,1,0
3914,143,13,10,3,8,1,0,2,1,0
3915,106,10,11,9,0,11,1,1,2,0
3916,59,15,16,6,3,5,0,0,0,0
3917,8,8,9,1,7,0,0,0,0,0
3918,49,6,2,1,3,0,0,0,0,0
3919,297,35,34,7,20,21,0,0,9,0
3920,105,23,8,14,6,10,0,1,2,0
3921,52,12,1,5,2,0,0,7,0,0
3922,54,3,4,7,0,4,0,0,0,0
3923,123,85,13,12,6,4,0,0,2,0
3924,71,12,1,7,1,1,0,1,1,0
3925,55,5,12,5,3,0,0,0,1,0
3926,45,1,2,2,2,12,0,0,0,0
3927,88,7,6,2,4,4,0,0,0,7
3928,30,4,6,0,0,0,3,0,0,0
3929,94,12,5,2,3,2,0,1,0,0
3930,154,7,13,0,1,0,12,2,0,0
3931,86,4,7,1,4,0,1,0,2,0
3932,90,6,8,11,5,5,0,0,0,0
3933,108,2,11,3,3,1,0,2,1,0
3934,91,13,3,3,6,9,0,0,2,0
3935,54,2,6,0,3,2,0,1,0,0
3936,55,1,1,0,1,0,8,0,0,0
3937,98,13,7,0,9,3,8,0,2,0
3938,84,3,3,0,2,1,5,0,0,0
3939,62,2,5,1,2,2,0,0,0,0
3940,40,6,9,2,2,2,0,0,0,4
3941,9,8,11,3,2,0,0,1,0,0
3942,63,9,8,5,1,5,0,0,0,0
3943,89,9,6,4,3,1,0,0,0,0
3944,19,5,2,3,1,1,0,0,0,0
3945,93,18,7,5,9,6,0,1,1,0
3946,67,10,7,3,6,0,6,1,0,0
3947,211,19,22,0,0,2,3,2,0,14
3948,46,8,2,4,1,1,0,1,0,0
3949,51,2,2,0,4,0,4,0,0,0
3950,76,4,3,1,0,4,0,4,0,0
3951,67,8,6,3,1,0,0,0,0,1
3952,121,7,8,3,7,4,7,2,0,0
3953,132,5,6,2,0,3,0,1,0,0
3954,200,42,0,0,0,0,12,0,0,0
3955,62,10,2,1,7,0,2,1,0,0
3956,36,2,2,0,0,1,5,1,1,0
3957,69,11,8,7,6,2,0,3,0,0
3958,42,5,3,2,0,1,0,1,0,0
3959,66,6,15,1,7,5,0,2,0,3
3960,56,11,3,5,0,3,0,0,1,0
3961,36,5,6,2,0,0,0,1,0,0
3962,21,9,1,0,7,0,0,0,0,0
3963,76,12,11,7,6,4,0,0,0,0
3964,176,12,11,13,5,9,0,5,0,1
3965,47,2,3,6,6,1,0,0,0,0
3966,66,9,9,4,6,0,0,0,1,0
3967,107,8,10,1,11,1,9,1,0,12
3968,65,5,7,7,4,3,0,1,1,0
3969,41,3,7,4,2,1,0,0,0,0
3970,78,6,12,11,3,1,0,0,1,0
3971,62,10,4,5,5,5,0,1,0,11
3972,26,0,3,0,0,0,2,0,0,0
3973,91,23,10,5,6,3,1,0,2,0
3974,118,20,13,6,7,5,3,5,6,0
3975,111,11,5,3,15,6,0,1,1,0
3976,120,23,8,10,17,0,5,6,0,0
3977,70,6,7,2,0,0,11,0,0,0
3978,48,3,8,2,3,0,1,4,0,0
3979,123,11,2,7,0,5,0,1,1,0
3980,48,9,0,0,0,1,0,5,0,0
3981,134,23,25,7,14,5,0,1,1,0
3982,44,2,4,1,2,0,1,0,0,0
3983,41,4,6,0,2,0,3,0,0,0
3984,40,2,6,9,0,1,0,0,0,0
3985,53,3,8,4,4,0,0,2,0,0
3986,53,3,5,12,3,0,0,1,0,0
3987,53,3,5,12,3,0,0,1,0,0
3988,70,3,8,3,6,7,2,0,1,2
3989,28,3,2,3,1,0,0,0,0,0
3990,69,20,4,4,12,0,14,10,0,0
3991,187,18,21,6,0,3,0,3,0,0
3992,80,3,5,4,1,0,8,2,0,0
3993,49,0,9,0,2,1,7,0,0,0
3994,46,1,4,2,0,0,0,0,0,0
3995,61,2,1,0,1,0,5,2,0,0
3996,45,6,6,1,3,0,5,0,0,0
3997,58,5,10,4,7,0,0,3,3,0
3998,97,18,9,15,8,6,0,0,1,0
3999,50,6,8,2,0,4,0,0,0,0
4000,51,15,8,3,5,2,0,0,0,0
4001,15,4,7,0,1,0,1,0,0,0
4002,38,9,4,5,2,0,1,1,0,0
4003,46,18,29,14,17,9,0,8,1,0
4004,12,12,6,0,3,0,0,1,0,0
4005,9,25,4,3,5,2,0,0,0,0
4006,31,0,7,2,0,0,1,0,0,0
4007,60,8,1,0,1,2,2,0,0,0
4008,43,3,1,2,0,0,0,0,0,0
4009,71,7,6,0,6,1,8,0,0,0
4010,9,6,3,0,0,0,0,8,0,0
4011,80,8,4,0,2,2,0,0,0,0
4012,34,45,9,2,7,0,3,1,0,0
4013,97,6,6,0,10,0,11,2,0,0
4014,69,10,7,3,7,4,1,1,1,6
4015,93,14,11,11,2,11,5,0,0,0
4016,48,1,12,2,4,0,7,0,0,0
4017,46,0,5,3,0,2,0,0,0,0
4018,52,2,8,3,1,0,4,0,0,5
4019,30,0,1,1,0,0,0,1,0,0
4020,28,6,6,9,4,4,0,0,1,0
4021,37,6,6,4,1,2,0,1,0,0
4022,43,5,3,10,4,0,0,0,1,0
4023,53,8,5,4,3,1,10,0,0,0
4024,50,2,2,0,0,0,0,2,0,0
4025,97,20,11,0,8,3,5,1,3,0
4026,79,11,7,5,1,5,0,2,0,0
4027,135,7,7,0,4,8,4,0,2,0
4028,21,2,1,0,0,0,0,0,0,0
4029,180,24,25,7,15,8,0,7,2,0
4030,31,2,4,2,0,0,0,0,0,0
4031,59,11,16,2,13,4,0,0,0,0
4032,316,69,34,14,0,5,1,12,9,0
4033,23,5,4,2,0,0,0,0,0,0
4034,71,7,6,0,6,1,8,0,0,0
4035,45,7,8,8,3,1,0,0,0,0
4036,40,8,8,5,0,1,0,1,0,1
4037,48,2,4,3,1,0,0,2,0,0
4038,73,1,9,0,9,5,3,0,0,0
4039,45,10,2,2,1,1,0,0,0,0
4040,52,8,5,6,1,3,0,1,1,0
4041,56,10,1,0,2,0,0,0,0,0
4042,33,10,2,2,4,0,0,0,0,0
4043,34,0,4,5,2,0,0,0,0,0
4044,47,9,4,4,2,2,0,1,0,2
4045,30,27,8,2,16,2,0,1,0,0
4046,62,1,3,5,1,2,0,1,0,1
4047,88,10,7,8,5,2,0,2,0,0
4048,70,7,13,0,0,5,0,2,0,0
4049,57,2,9,7,2,3,0,1,2,0
4050,125,18,4,2,6,6,11,1,1,0
4051,98,23,7,9,12,5,0,1,0,0
4052,60,9,0,1,6,0,1,3,0,0
4053,44,9,4,3,2,1,0,1,1,0
4054,122,3,14,6,0,0,0,3,2,0
4055,202,23,22,8,3,7,0,2,1,13
4056,11,1,3,8,6,13,0,0,2,0
4057,29,6,2,1,2,1,5,0,0,0
4058,61,8,13,1,0,0,1,0,0,0
4059,95,17,6,5,5,1,2,0,0,0
4060,133,19,14,11,12,15,0,4,1,0
4061,82,23,5,2,5,0,3,3,0,0
4062,32,11,4,5,1,3,0,0,0,0
4063,161,14,7,9,5,2,0,5,0,9
4064,44,5,4,5,3,3,0,1,1,0
4065,66,0,10,0,2,0,1,0,0,0
4066,83,0,7,9,6,7,0,0,0,0
4067,29,6,1,1,3,0,0,2,0,0
4068,40,14,0,3,4,2,0,0,0,0
4069,74,0,2,3,1,3,0,0,0,0
4070,39,5,0,7,0,1,0,0,0,0
4071,179,12,16,14,9,6,0,1,4,0
4072,21,14,2,2,3,1,0,1,0,3
4073,68,1,3,0,5,2,0,1,2,0
4074,24,2,4,0,0,0,2,0,0,0
4075,65,4,10,2,2,0,1,4,0,0
4076,46,10,1,0,2,0,0,0,0,0
4077,172,9,17,4,7,0,8,2,0,0
4078,90,8,10,4,8,6,0,0,2,0
4079,62,1,3,2,1,0,1,0,0,0
4080,47,7,13,1,5,1,0,3,1,0
4081,30,10,1,0,0,1,0,2,0,0
4082,30,10,1,0,0,1,0,2,0,0
4083,41,4,1,1,5,4,0,0,0,0
4084,82,13,9,3,2,2,0,4,0,0
4085,89,27,17,3,0,0,1,1,0,0
4086,125,14,11,2,2,4,0,5,0,0
4087,125,14,11,2,2,4,0,5,0,0
4088,52,13,4,3,4,0,0,0,0,0
4089,57,3,4,1,2,0,2,0,0,0
4090,81,10,4,3,7,2,0,1,3,0
4091,38,4,3,0,2,0,0,0,0,0
4092,64,1,6,1,3,1,6,1,1,0
4093,80,0,3,7,5,7,0,0,3,0
4094,52,6,7,0,3,1,3,0,1,2
4095,164,27,28,3,12,7,2,1,0,0
4096,103,49,16,10,78,7,0,1,0,16
4097,33,6,4,2,0,3,0,2,0,0
4098,88,7,11,10,5,6,0,0,0,0
4099,28,2,5,0,0,0,1,0,0,0
4100,95,6,15,9,1,9,0,1,1,0
4101,50,10,16,5,1,0,2,0,0,0
4102,51,6,9,3,4,2,0,0,1,0
4103,56,2,3,0,8,6,6,0,0,0
4104,38,5,1,2,2,0,5,0,0,0
4105,152,11,12,1,7,2,5,1,0,8
4106,117,5,6,1,8,13,0,0,2,0
4107,15,11,6,0,3,0,9,8,0,0
4108,59,9,8,2,1,4,0,1,0,0
4109,59,9,8,2,1,4,0,1,0,0
4110,96,16,14,4,5,6,0,5,2,0
4111,15,11,6,0,3,0,8,8,0,0
4112,39,17,4,2,4,0,0,0,0,0
4113,96,2,8,3,6,2,0,0,1,0
4114,39,3,2,3,0,3,0,0,0,0
4115,114,9,3,5,6,4,2,1,1,0
4116,53,1,4,5,1,0,0,0,0,0
4117,50,3,11,2,6,1,8,1,0,0
4118,51,16,12,2,0,0,10,0,0,0
4119,28,6,3,9,2,1,0,2,0,0
4120,39,5,8,0,2,0,1,1,0,0
4121,36,2,8,1,3,1,0,0,0,0
4122,62,6,3,2,2,0,0,1,0,0
4123,78,1,1,13,6,4,0,0,0,0
4124,36,1,3,5,4,0,0,1,0,0
4125,27,6,4,3,1,0,0,0,0,0
4126,43,1,2,0,0,1,2,0,0,0
4127,51,7,3,2,3,1,0,2,0,0
4128,38,8,0,2,0,1,0,1,0,0
4129,75,23,5,7,0,1,0,3,1,0
4130,89,7,2,8,4,3,0,0,0,0
4131,35,15,3,6,5,0,0,0,1,0
4132,71,22,7,2,2,1,0,0,0,0
4133,112,7,17,9,5,5,0,3,1,8
4134,43,14,1,1,1,2,1,4,0,0
4135,84,17,12,6,0,3,0,1,3,0
4136,133,10,13,11,2,3,0,1,1,0
4137,101,7,3,8,6,7,0,0,1,0
4138,89,11,9,2,3,0,0,7,0,0
4139,106,10,2,0,11,2,6,1,0,0
4140,79,9,13,2,0,1,0,0,1,0
4141,39,8,10,1,5,0,1,0,0,0
4142,14,4,5,0,1,1,4,0,0,0
4143,73,2,5,1,0,1,0,0,0,0
4144,32,34,10,6,15,1,0,5,0,0
4145,118,25,17,7,11,10,0,0,1,0
4146,146,15,23,8,11,0,13,1,0,0
4147,48,3,6,0,4,0,5,2,0,0
4148,53,5,7,0,0,2,2,1,0,0
4149,70,11,12,3,8,2,0,1,0,0
4150,121,10,2,12,5,3,0,0,0,0
4151,74,9,8,15,3,6,0,1,2,0
4152,146,7,12,0,6,6,9,0,3,0
4153,210,14,8,1,7,3,10,9,3,0
4154,29,3,3,0,0,1,0,0,0,0
4155,204,22,19,3,9,2,23,2,0,0
4156,41,3,6,1,0,0,0,2,1,0
4157,68,9,5,3,0,3,0,0,0,0
4158,182,28,18,1,19,0,2,0,0,0
4159,138,15,5,8,6,1,0,0,2,0
4160,134,6,14,4,6,3,8,0,0,5
4161,53,2,1,3,2,7,0,0,2,0
4162,61,10,6,8,0,1,0,4,2,1
4163,35,1,6,0,4,1,5,0,0,0
4164,50,4,5,0,0,0,8,0,0,3
4165,61,9,15,3,0,1,0,0,1,0
4166,5,22,5,0,11,0,6,0,0,0
4167,106,2,12,2,3,0,3,0,0,0
4168,88,9,7,4,5,5,2,0,0,0
4169,90,10,9,1,5,0,1,1,0,0
4170,66,11,15,7,2,4,0,0,5,0
4171,38,2,5,3,2,0,0,1,0,0
4172,61,29,8,1,7,0,0,1,2,0
4173,27,4,3,4,0,0,0,2,0,0
4174,27,4,3,4,0,0,0,2,0,0
4175,26,17,13,6,2,1,0,5,0,0
4176,57,8,16,7,0,4,0,0,0,0
4177,70,2,7,1,6,0,10,2,0,0
4178,33,8,3,0,0,0,0,2,0,0
4179,31,6,2,0,2,0,0,2,0,3
4180,42,2,0,4,1,1,0,2,0,0
4181,119,6,9,9,7,6,0,4,1,0
4182,69,1,3,4,3,3,0,0,1,0
4183,33,3,4,2,1,2,0,0,0,0
4184,37,1,3,3,0,1,0,1,0,0
4185,103,4,23,2,6,3,0,0,0,0
4186,30,11,7,5,2,0,0,0,0,3
4187,57,13,19,0,9,4,0,3,0,0
4188,55,2,9,3,0,0,0,0,0,0
4189,29,0,3,2,0,2,0,1,1,0
4190,54,2,5,3,1,1,0,0,0,0
4191,89,5,11,9,7,4,0,0,1,0
4192,94,8,2,4,10,0,14,0,0,0
4193,137,12,14,5,11,4,6,0,2,0
4194,39,5,2,0,1,2,5,0,1,0
4195,123,4,11,0,2,4,9,12,0,0
4196,41,3,5,3,1,0,0,2,0,0
4197,95,6,9,0,4,1,2,1,0,4
4198,230,27,17,15,8,7,0,0,5,0
4199,155,85,1,12,0,15,0,36,8,0
4200,98,5,8,1,1,0,12,0,0,0
4201,94,4,7,2,2,0,0,3,1,0
4202,96,8,8,1,4,8,0,0,5,0
4203,64,7,7,2,2,1,0,2,0,0
4204,83,3,9,4,6,6,0,1,0,0
4205,51,5,5,3,6,1,6,0,0,0
4206,24,0,5,2,0,2,0,0,1,0
4207,85,10,6,21,7,4,0,0,0,6
4208,44,1,2,5,1,3,0,0,0,0
4209,15,20,3,5,14,2,0,1,0,4
4210,38,8,7,4,1,2,0,1,1,0
4211,67,3,8,3,3,3,0,1,2,0
4212,70,13,6,7,3,2,0,1,1,0
4213,27,6,5,4,2,0,0,0,0,0
4214,46,3,1,1,0,1,0,1,0,0
4215,18,23,4,5,14,2,0,2,0,4
4216,41,4,7,7,3,0,0,4,0,0
4217,43,0,4,6,1,2,0,0,0,0
4218,30,7,1,2,0,1,0,0,0,0
4219,68,2,7,2,1,5,0,0,0,0
4220,47,3,4,2,1,2,0,0,0,0
4221,77,13,7,4,0,0,0,1,1,0
4222,95,11,9,3,7,8,0,2,0,0
4223,44,10,9,5,9,1,0,1,0,0
4224,169,18,15,0,12,0,5,1,0,0
4225,122,27,28,7,10,12,0,1,1,0
4226,134,15,15,4,8,4,10,0,0,6
4227,24,2,2,0,0,0,6,0,0,0
4228,35,6,1,1,1,0,4,0,0,0
4229,52,3,1,1,0,1,1,0,0,0
4230,73,17,7,9,0,2,0,0,0,0
4231,47,1,4,3,0,2,0,1,0,0
4232,23,5,3,3,2,0,0,0,0,0
4233,83,13,9,2,8,6,0,5,2,0
4234,108,10,11,6,5,7,0,2,0,0
4235,105,7,11,7,8,1,0,0,0,0
4236,83,2,5,1,3,7,4,0,1,0
4237,181,96,20,12,27,15,0,6,0,0
4238,125,1,16,5,0,5,1,0,0,0
4239,34,4,6,1,1,0,1,0,0,0
4240,50,3,1,5,1,1,0,0,0,0
4241,151,6,19,0,1,3,4,0,0,3
4242,39,1,9,3,3,0,0,0,2,0
4243,41,6,5,1,2,0,1,1,0,0
4244,71,4,8,2,0,1,0,0,1,0
4245,123,16,12,2,7,4,0,3,0,0
4246,70,11,11,2,3,2,0,1,1,0
4247,30,0,2,2,1,1,2,0,0,3
4248,35,3,4,1,2,1,1,0,1,0
4249,131,16,14,17,10,8,0,0,3,0
4250,39,4,7,4,1,0,0,0,0,0
4251,45,5,4,7,5,0,5,0,0,0
4252,31,4,5,2,3,3,0,0,0,0
4253,112,6,9,5,10,0,8,1,1,0
4254,144,16,19,3,0,4,0,1,0,0
4255,52,3,0,0,4,0,4,2,0,0
4256,34,15,5,5,5,2,0,1,0,0
4257,40,9,4,1,0,4,0,0,0,0
4258,31,5,4,0,0,1,2,3,0,0
4259,188,22,25,4,5,5,9,0,0,0
4260,64,11,1,3,0,0,0,1,0,0
4261,42,6,11,1,0,0,1,0,0,0
4262,34,0,1,0,6,0,4,0,0,0
4263,89,3,7,5,5,6,0,1,0,8
4264,74,26,4,4,6,5,3,1,0,0
4265,49,1,8,4,5,3,0,0,0,0
4266,52,7,4,1,3,1,0,0,0,0
4267,53,7,5,1,3,1,0,0,0,0
4268,58,3,11,2,4,8,0,3,0,0
4269,170,14,6,0,4,3,8,0,1,0
4270,56,12,7,5,1,5,0,2,0,0
4271,50,3,11,0,5,0,5,0,0,3
4272,103,5,10,8,3,4,3,0,0,0
4273,34,8,4,0,0,1,0,0,0,0
4274,51,9,6,2,0,0,0,1,0,0
4275,54,2,7,1,3,2,0,1,0,0
4276,110,16,15,4,15,4,0,2,1,0
4277,48,0,5,0,0,0,8,4,0,0
4278,54,4,4,0,3,0,5,0,0,0
